# MetaGOmics GO comparison report
# MetaGOmics version: 0.1.1
# Run date: Mon Mar 05 02:10:03 PST 2018
# Run1 = 737NS_Peptide_Shaker_on_data_5
# Run2 = 737WS_Peptide_Shaker_on_data_6
GO acc	GO aspect	GO name	Run 1 ratio	Run 1 PSM count	Run 2 ratio	Run 2 PSM count	Log(2) fold change	Raw p-value	Bonf. corr. p-value	Laplace corr. Run 1 ratio	Laplace corr. Run 2 ratio	Laplace corr. Log(2) fold change	Laplace corr. Raw p-value	Laplace corr. Bonf. corr p-value	Laplace corr. q-value
GO:0075136	biological_process	response to host	9.090578524417293E-5	5	1.9712590431508603E-5	1	-2.205254737058935	1.25E-01	1.00E+00	1.0532228619575902E-4	3.79542651105418E-5	-1.4724768202182972	1.92E-01	1.00E+00	2.92E-01
GO:0051167	biological_process	xylulose 5-phosphate metabolic process	0.0	0	1.9712590431508603E-5	1	null	2.98E-01	1.00E+00	1.755371436595984E-5	3.79542651105418E-5	1.1124856805028571	5.19E-01	1.00E+00	6.28E-01
GO:0018193	biological_process	peptidyl-amino acid modification	0.013326788116795753	733	0.014429616195864298	732	0.11470380797865687	1.25E-01	1.00E+00	0.01288442634461452	0.013910238163013568	0.11051881579345935	1.40E-01	1.00E+00	2.29E-01
GO:0018195	biological_process	peptidyl-arginine modification	0.0030726155412530453	169	0.003587691458534566	182	0.22358856174493802	1.46E-01	1.00E+00	0.0029841314422131724	0.0034728152576145744	0.21879458264919904	1.53E-01	1.00E+00	2.43E-01
GO:0018198	biological_process	peptidyl-cysteine modification	1.0908694229300753E-4	6	2.562636756096119E-4	13	1.2321505752483652	7.45E-02	1.00E+00	1.2287600056171886E-4	2.656798557737926E-4	1.112485680502859	8.77E-02	1.00E+00	1.51E-01
GO:0018197	biological_process	peptidyl-aspartic acid modification	1.8181157048834587E-5	1	3.9425180863017206E-5	2	1.1166733578284251	5.17E-01	1.00E+00	3.510742873191968E-5	5.6931397665812695E-5	0.697448181224015	5.93E-01	1.00E+00	6.88E-01
GO:0035998	biological_process	7,8-dihydroneopterin 3'-triphosphate biosynthetic process	1.2726809934184211E-4	7	1.9712590431508604E-4	10	0.6312465306581849	3.71E-01	1.00E+00	1.404297149276787E-4	2.0874845810797988E-4	0.5719172991401553	3.90E-01	1.00E+00	5.17E-01
GO:0035999	biological_process	tetrahydrofolate interconversion	0.0043089342205737974	237	0.003548266277671549	180	-0.2802167947401575	4.87E-02	1.00E+00	0.004177784019098441	0.0034348609925040326	-0.28248619572187916	4.63E-02	1.00E+00	8.49E-02
GO:0035510	biological_process	DNA dealkylation	9.090578524417293E-5	5	0.0	0	null	3.18E-02	1.00E+00	1.0532228619575902E-4	1.89771325552709E-5	-2.472476820218297	7.38E-02	1.00E+00	1.30E-01
GO:0032008	biological_process	positive regulation of TOR signaling	9.090578524417293E-5	5	0.0	0	null	3.18E-02	1.00E+00	1.0532228619575902E-4	1.89771325552709E-5	-2.472476820218297	7.38E-02	1.00E+00	1.30E-01
GO:0032006	biological_process	regulation of TOR signaling	9.090578524417293E-5	5	0.0	0	null	3.18E-02	1.00E+00	1.0532228619575902E-4	1.89771325552709E-5	-2.472476820218297	7.38E-02	1.00E+00	1.30E-01
GO:0090304	biological_process	nucleic acid metabolic process	0.08879677102650813	4884	0.11474698890181159	5821	0.3698771750889409	1.11E-44	2.18E-41	0.08574989467771381	0.11048486573678717	0.36564195776987685	1.51E-43	2.98E-40	3.17E-42
GO:0009240	biological_process	isopentenyl diphosphate biosynthetic process	0.003963492236645941	218	0.003587691458534566	182	-0.1437163267498045	3.20E-01	1.00E+00	0.0038442634461452042	0.0034728152576145744	-0.1466015408142738	3.09E-01	1.00E+00	4.29E-01
GO:0090305	biological_process	nucleic acid phosphodiester bond hydrolysis	0.007799716373950038	429	0.010684224013877664	542	0.4539885616827535	9.00E-07	1.77E-03	0.00754809717736273	0.010304582977512099	0.4491012187177601	1.15E-06	2.27E-03	4.81E-06
GO:0007062	biological_process	sister chromatid cohesion	2.908985127813534E-4	16	1.9712590431508604E-4	10	-0.5613985472842096	3.31E-01	1.00E+00	2.984131442213172E-4	2.0874845810797988E-4	-0.515545542110182	3.53E-01	1.00E+00	4.79E-01
GO:0044406	biological_process	adhesion of symbiont to host	5.4543471146503765E-5	3	0.0	0	null	9.62E-02	1.00E+00	7.021485746383936E-5	1.89771325552709E-5	-1.8875143194971429	2.09E-01	1.00E+00	3.13E-01
GO:0009244	biological_process	lipopolysaccharide core region biosynthetic process	9.090578524417293E-5	5	0.0	0	null	3.18E-02	1.00E+00	1.0532228619575902E-4	1.89771325552709E-5	-2.472476820218297	7.38E-02	1.00E+00	1.30E-01
GO:0034661	biological_process	ncRNA catabolic process	1.9999272753718048E-4	11	1.1827554258905163E-4	6	-0.7577957600877134	2.95E-01	1.00E+00	2.1064457239151804E-4	1.328399278868963E-4	-0.6651218981606934	3.28E-01	1.00E+00	4.53E-01
GO:0034660	biological_process	ncRNA metabolic process	0.038762226828115344	2132	0.04344654931104496	2204	0.16459014364040847	1.24E-04	2.45E-01	0.037442072742592335	0.04184457728437233	0.1603803706071698	1.86E-04	3.66E-01	5.54E-04
GO:0052031	biological_process	modulation by symbiont of host defense response	9.090578524417293E-5	5	1.9712590431508603E-5	1	-2.205254737058935	1.25E-01	1.00E+00	1.0532228619575902E-4	3.79542651105418E-5	-1.4724768202182972	1.92E-01	1.00E+00	2.92E-01
GO:0042221	biological_process	response to chemical	0.0026180866150321805	144	0.005204123873918272	264	0.991142475744569	1.24E-11	2.43E-08	0.0025452885830641765	0.005028940127146788	0.9824251399384858	1.66E-11	3.27E-08	1.07E-10
GO:0009247	biological_process	glycolipid biosynthetic process	0.0024362750445438347	134	0.002799187841274222	142	0.2003312868753362	2.48E-01	1.00E+00	0.002369751439404578	0.0027137299554037386	0.19554142023041798	2.58E-01	1.00E+00	3.76E-01
GO:0051181	biological_process	cofactor transport	4.545289262208647E-4	25	0.0015178694632261625	77	1.7396037087486036	2.63E-08	5.18E-05	4.5639657351495577E-4	0.00148021633931113	1.6974481812240167	3.73E-08	7.33E-05	1.84E-07
GO:0009246	biological_process	enterobacterial common antigen biosynthetic process	1.8181157048834587E-5	1	0.0	0	null	3.37E-01	1.00E+00	3.510742873191968E-5	1.89771325552709E-5	-0.8875143194971429	6.10E-01	1.00E+00	6.88E-01
GO:0051182	biological_process	coenzyme transport	1.8181157048834587E-5	1	0.0	0	null	3.37E-01	1.00E+00	3.510742873191968E-5	1.89771325552709E-5	-0.8875143194971429	6.10E-01	1.00E+00	6.88E-01
GO:0009245	biological_process	lipid A biosynthetic process	0.0024362750445438347	134	0.002799187841274222	142	0.2003312868753362	2.48E-01	1.00E+00	0.002369751439404578	0.0027137299554037386	0.19554142023041798	2.58E-01	1.00E+00	3.76E-01
GO:0044403	biological_process	symbiosis, encompassing mutualism through parasitism	0.0	0	1.9712590431508603E-5	1	null	2.98E-01	1.00E+00	1.755371436595984E-5	3.79542651105418E-5	1.1124856805028571	5.19E-01	1.00E+00	6.28E-01
GO:0051180	biological_process	vitamin transport	1.2726809934184211E-4	7	3.5482662776715486E-4	18	1.4792434372131336	1.62E-02	1.00E+00	1.404297149276787E-4	3.605655185501471E-4	1.360413193946444	2.03E-02	1.00E+00	4.23E-02
GO:0009249	biological_process	protein lipoylation	1.8181157048834587E-5	1	2.7597626604112044E-4	14	3.924028279886029	4.38E-04	8.61E-01	3.510742873191968E-5	2.846569883290635E-4	3.0193762761113767	9.12E-04	1.00E+00	2.51E-03
GO:0051179	biological_process	localization	0.07634267844805644	4199	0.07680025232115752	3896	0.008621247075751626	7.80E-01	1.00E+00	0.07372560033703132	0.07395388556789069	0.004460284118410929	8.85E-01	1.00E+00	9.10E-01
GO:0051174	biological_process	regulation of phosphorus metabolic process	7.272462819533835E-5	4	1.7741331388357743E-4	9	1.2865983592707373	1.25E-01	1.00E+00	8.776857182979919E-5	1.89771325552709E-4	1.1124856805028607	1.49E-01	1.00E+00	2.39E-01
GO:0034655	biological_process	nucleobase-containing compound catabolic process	0.0060543252972619175	333	0.008791815332452838	446	0.5381948906774703	1.99E-07	3.92E-04	0.005862940598230585	0.008482778252206091	0.5329124092121251	2.54E-07	5.00E-04	1.17E-06
GO:0034654	biological_process	nucleobase-containing compound biosynthetic process	0.07357914257663357	4047	0.10077076228587199	5112	0.4537083451059982	7.13E-56	1.40E-52	0.07105743575340542	0.0970300787551001	0.4494464164954919	1.08E-54	2.12E-51	2.79E-53
GO:0008360	biological_process	regulation of cell shape	0.005417984800552707	298	0.008614402018569261	437	0.668994306866864	4.12E-10	8.09E-07	0.005248560595421991	0.008311984059208653	0.6632710659059278	5.52E-10	1.09E-06	3.30E-09
GO:0009691	biological_process	cytokinin biosynthetic process	1.9999272753718048E-4	11	0.0	0	null	1.45E-03	1.00E+00	2.1064457239151804E-4	1.89771325552709E-5	-3.472476820218297	3.58E-03	1.00E+00	8.88E-03
GO:0009690	biological_process	cytokinin metabolic process	1.9999272753718048E-4	11	0.0	0	null	1.45E-03	1.00E+00	2.1064457239151804E-4	1.89771325552709E-5	-3.472476820218297	3.58E-03	1.00E+00	8.88E-03
GO:0044419	biological_process	interspecies interaction between organisms	9.817824806370677E-4	54	0.001852983500561809	94	0.9163747073425963	1.53E-04	3.02E-01	9.654542901277911E-4	0.0018028275927507353	0.9009815753091459	1.78E-04	3.50E-01	5.30E-04
GO:0009211	biological_process	pyrimidine deoxyribonucleoside triphosphate metabolic process	5.454347114650376E-4	30	4.139643990616807E-4	21	-0.39789981500133287	3.31E-01	1.00E+00	5.44165145344755E-4	4.1749691621595977E-4	-0.3822790112467196	3.40E-01	1.00E+00	4.67E-01
GO:0006183	biological_process	GTP biosynthetic process	0.002327188102250827	128	0.00254292416566461	129	0.12790061325167912	4.77E-01	1.00E+00	0.002264429153208819	0.002467027232185217	0.12362623810805928	4.90E-01	1.00E+00	6.15E-01
GO:1902099	biological_process	regulation of metaphase/anaphase transition of cell cycle	0.0	0	3.9425180863017206E-5	2	null	1.41E-01	1.00E+00	1.755371436595984E-5	5.6931397665812695E-5	1.697448181224015	2.81E-01	1.00E+00	3.99E-01
GO:0006189	biological_process	'de novo' IMP biosynthetic process	0.003454419839278572	190	0.0036074040489660745	183	0.06251758778152094	6.75E-01	1.00E+00	0.003352759443898329	0.0034917923901698453	0.05861880852412327	6.94E-01	1.00E+00	7.39E-01
GO:0009215	biological_process	purine deoxyribonucleoside triphosphate metabolic process	0.0	0	1.1827554258905163E-4	6	null	1.08E-02	1.00E+00	1.755371436595984E-5	1.328399278868963E-4	2.919840602560461	2.55E-02	1.00E+00	5.12E-02
GO:0006188	biological_process	IMP biosynthetic process	0.003890767608450602	214	0.004750734293993574	241	0.2880957076572406	3.28E-02	1.00E+00	0.003774048588681365	0.004592466078375558	0.283156068187993	3.56E-02	1.00E+00	6.96E-02
GO:0007035	biological_process	vacuolar acidification	3.6362314097669174E-5	2	0.0	0	null	1.74E-01	1.00E+00	5.266114309787951E-5	1.89771325552709E-5	-1.4724768202182972	3.56E-01	1.00E+00	4.79E-01
GO:0009212	biological_process	pyrimidine deoxyribonucleoside triphosphate biosynthetic process	1.9999272753718048E-4	11	2.7597626604112044E-4	14	0.46459666124873245	4.22E-01	1.00E+00	2.1064457239151804E-4	2.846569883290635E-4	0.4344137753902224	4.35E-01	1.00E+00	5.67E-01
GO:0009219	biological_process	pyrimidine deoxyribonucleotide metabolic process	5.454347114650376E-4	30	4.139643990616807E-4	21	-0.39789981500133287	3.31E-01	1.00E+00	5.44165145344755E-4	4.1749691621595977E-4	-0.3822790112467196	3.40E-01	1.00E+00	4.67E-01
GO:0009218	biological_process	pyrimidine ribonucleotide metabolic process	0.006254318024799099	344	0.009816870034891284	498	0.6504105351944096	7.46E-11	1.47E-07	0.006056031456256144	0.00946958914508018	0.64492913417459	1.03E-10	2.02E-07	6.32E-10
GO:0044416	biological_process	induction by symbiont of host defense response	9.090578524417293E-5	5	1.9712590431508603E-5	1	-2.205254737058935	1.25E-01	1.00E+00	1.0532228619575902E-4	3.79542651105418E-5	-1.4724768202182972	1.92E-01	1.00E+00	2.92E-01
GO:0009217	biological_process	purine deoxyribonucleoside triphosphate catabolic process	0.0	0	1.1827554258905163E-4	6	null	1.08E-02	1.00E+00	1.755371436595984E-5	1.328399278868963E-4	2.919840602560461	2.55E-02	1.00E+00	5.12E-02
GO:0051189	biological_process	prosthetic group metabolic process	9.27239009490564E-4	51	3.7453921819866347E-4	19	-1.3078244706994848	4.82E-04	9.47E-01	9.127931470299115E-4	3.79542651105418E-4	-1.2660259427508702	5.72E-04	1.00E+00	1.62E-03
GO:0009209	biological_process	pyrimidine ribonucleoside triphosphate biosynthetic process	0.0018181157048834588	100	0.003292002602061937	167	0.8565214605277536	1.84E-06	3.61E-03	0.0017729251509619435	0.003188158269285511	0.846591620529825	2.21E-06	4.34E-03	8.54E-06
GO:0051187	biological_process	cofactor catabolic process	1.6363041343951128E-4	9	1.9712590431508603E-5	1	-3.0532516436138852	1.62E-02	1.00E+00	1.7553714365959837E-4	3.79542651105418E-5	-2.209442414384503	2.95E-02	1.00E+00	5.83E-02
GO:0043570	biological_process	maintenance of DNA repeat elements	0.0	0	1.1827554258905163E-4	6	null	1.08E-02	1.00E+00	1.755371436595984E-5	1.328399278868963E-4	2.919840602560461	2.55E-02	1.00E+00	5.12E-02
GO:0051188	biological_process	cofactor biosynthetic process	0.03103523508236064	1707	0.014646454690610893	743	-1.0833555846607146	2.26E-70	4.44E-67	0.029981744137059403	0.014118986621121548	-1.0864477680095996	8.43E-71	1.66E-67	3.38E-69
GO:0051186	biological_process	cofactor metabolic process	0.07492454819824734	4121	0.08196495101421278	4158	0.12956865240629734	2.07E-05	4.07E-02	0.07235641061648646	0.07892589429737167	0.12537786060995826	3.89E-05	7.65E-02	1.29E-04
GO:0043571	biological_process	maintenance of CRISPR repeat elements	0.0	0	1.1827554258905163E-4	6	null	1.08E-02	1.00E+00	1.755371436595984E-5	1.328399278868963E-4	2.919840602560461	2.55E-02	1.00E+00	5.12E-02
GO:0032465	biological_process	regulation of cytokinesis	2.908985127813534E-4	16	1.9712590431508603E-5	1	-3.883326642171573	5.12E-04	1.00E+00	2.984131442213172E-4	3.79542651105418E-5	-2.97497716074748	1.06E-03	1.00E+00	2.88E-03
GO:0034641	biological_process	cellular nitrogen compound metabolic process	0.35795061997745536	19688	0.40911510181552957	20754	0.19274621446435147	7.15E-66	1.41E-62	0.34561508215138326	0.3938703861846475	0.18855477350950167	8.33E-62	1.64E-58	2.37E-60
GO:0034645	biological_process	cellular macromolecule biosynthetic process	0.24357296098323697	13397	0.2579195332058586	13084	0.08256704926692704	7.49E-08	1.47E-04	0.2351846650751299	0.2483157794857197	0.0783819478946266	3.85E-07	7.57E-04	1.70E-06
GO:0009221	biological_process	pyrimidine deoxyribonucleotide biosynthetic process	4.908912403185339E-4	27	2.7597626604112044E-4	14	-0.8308592222774376	7.62E-02	1.00E+00	4.915040022468755E-4	2.846569883290635E-4	-0.787978645946227	8.39E-02	1.00E+00	1.45E-01
GO:0009220	biological_process	pyrimidine ribonucleotide biosynthetic process	0.006254318024799099	344	0.009816870034891284	498	0.6504105351944096	7.46E-11	1.47E-07	0.006056031456256144	0.00946958914508018	0.64492913417459	1.03E-10	2.02E-07	6.32E-10
GO:0006195	biological_process	purine nucleotide catabolic process	0.0	0	1.1827554258905163E-4	6	null	1.08E-02	1.00E+00	1.755371436595984E-5	1.328399278868963E-4	2.919840602560461	2.55E-02	1.00E+00	5.12E-02
GO:0009226	biological_process	nucleotide-sugar biosynthetic process	0.0031271590123995493	172	0.003942518086301721	200	0.3342647929010525	2.53E-02	1.00E+00	0.0030367925853110518	0.0038144036436094505	0.32890914404506333	2.73E-02	1.00E+00	5.44E-02
GO:0009225	biological_process	nucleotide-sugar metabolic process	0.003908948765499436	215	0.005696938634705987	289	0.5434061907396455	2.48E-05	4.87E-02	0.003791602303047325	0.005503368441028561	0.5375072683543252	2.93E-05	5.76E-02	9.92E-05
GO:0042245	biological_process	RNA repair	0.0	0	1.1827554258905163E-4	6	null	1.08E-02	1.00E+00	1.755371436595984E-5	1.328399278868963E-4	2.919840602560461	2.55E-02	1.00E+00	5.12E-02
GO:0009229	biological_process	thiamine diphosphate biosynthetic process	3.6362314097669174E-5	2	4.139643990616807E-4	21	3.508990780607185	3.19E-05	6.27E-02	5.266114309787951E-5	4.1749691621595977E-4	2.986954798419001	6.38E-05	1.25E-01	2.03E-04
GO:0007049	biological_process	cell cycle	0.01818115704883459	1000	0.02503498984801593	1270	0.46150185482586803	1.57E-14	3.09E-11	0.017571268080325796	0.02411993547774931	0.4570077366718248	2.82E-14	5.54E-11	2.22E-13
GO:0009228	biological_process	thiamine biosynthetic process	4.363477691720301E-4	24	9.659169311439217E-4	49	1.1464207012224783	1.06E-03	1.00E+00	4.388428591489959E-4	9.488566277635449E-4	1.1124856805028571	1.25E-03	1.00E+00	3.35E-03
GO:0018160	biological_process	peptidyl-pyrromethane cofactor linkage	9.090578524417293E-5	5	2.1683849474659464E-4	11	1.2541768815783616	9.63E-02	1.00E+00	1.0532228619575902E-4	2.2772559066325078E-4	1.1124856805028607	1.14E-01	1.00E+00	1.91E-01
GO:0031123	biological_process	RNA 3'-end processing	9.090578524417293E-5	5	2.1683849474659464E-4	11	1.2541768815783616	9.63E-02	1.00E+00	1.0532228619575902E-4	2.2772559066325078E-4	1.1124856805028607	1.14E-01	1.00E+00	1.91E-01
GO:0034637	biological_process	cellular carbohydrate biosynthetic process	0.005817970255627068	320	0.007254233278795166	368	0.31830721899807646	3.71E-03	1.00E+00	0.005634742311473108	0.007002561912894962	0.31353319944095226	4.21E-03	1.00E+00	1.03E-02
GO:0080134	biological_process	regulation of response to stress	4.908912403185339E-4	27	1.5770072345206882E-4	8	-1.6382141443350413	2.93E-03	1.00E+00	4.915040022468755E-4	1.707941929974381E-4	-1.5249442401124327	3.86E-03	1.00E+00	9.56E-03
GO:0048878	biological_process	chemical homeostasis	0.006363404967092106	350	0.008279287981233613	420	0.37970776366222037	2.52E-04	4.95E-01	0.0061613537424519025	0.007989372805769048	0.37483488326469416	2.97E-04	5.85E-01	8.69E-04
GO:0044036	biological_process	cell wall macromolecule metabolic process	0.006563397694629286	361	0.013365136312562835	678	1.0259597940775995	2.01E-29	3.94E-26	0.006354444600477461	0.01288547300502894	1.0199075576643875	3.84E-29	7.56E-26	5.25E-28
GO:0080135	biological_process	regulation of cellular response to stress	5.4543471146503765E-5	3	3.9425180863017206E-5	2	-0.46828914289272916	7.21E-01	1.00E+00	7.021485746383936E-5	5.6931397665812695E-5	-0.302551818775985	7.83E-01	1.00E+00	8.19E-01
GO:0044038	biological_process	cell wall macromolecule biosynthetic process	0.005890694883822406	324	0.011334739498117448	575	0.94424150077554	2.93E-22	5.76E-19	0.005704957168936947	0.010930828351836038	0.9381147740293541	4.93E-22	9.70E-19	5.45E-21
GO:0046219	biological_process	indolalkylamine biosynthetic process	7.272462819533835E-4	40	5.125273512192238E-4	26	-0.504815018917844	1.63E-01	1.00E+00	7.197022890043533E-4	5.123825789923143E-4	-0.49017882195175666	1.68E-01	1.00E+00	2.62E-01
GO:0000455	biological_process	enzyme-directed rRNA pseudouridine synthesis	1.8181157048834587E-5	1	0.0	0	null	3.37E-01	1.00E+00	3.510742873191968E-5	1.89771325552709E-5	-0.8875143194971429	6.10E-01	1.00E+00	6.88E-01
GO:0046218	biological_process	indolalkylamine catabolic process	0.0031998836405948876	176	1.9712590431508603E-5	1	-7.342758260808871	6.60E-37	1.30E-33	0.003107007442774891	3.79542651105418E-5	-6.35511986958014	1.38E-36	2.72E-33	2.41E-35
GO:0000453	biological_process	enzyme-directed rRNA 2'-O-methylation	5.4543471146503765E-5	3	5.913777129452581E-5	3	0.11667335782842869	9.21E-01	1.00E+00	7.021485746383936E-5	7.59085302210836E-5	0.11248568050285712	9.12E-01	1.00E+00	9.29E-01
GO:1901617	biological_process	organic hydroxy compound biosynthetic process	0.003036253227155376	167	8.673539789863786E-4	44	-1.8075993160083286	2.90E-15	5.69E-12	0.0029490240134812527	8.539709649871904E-4	-1.787978645946227	3.51E-15	6.90E-12	2.86E-14
GO:1901616	biological_process	organic hydroxy compound catabolic process	0.004018035707792444	221	0.0023655108517810323	120	-0.7643386059544861	2.19E-06	4.31E-03	0.003896924589243084	0.002296233039187779	-0.7630669485726536	2.11E-06	4.14E-03	8.36E-06
